"","State","WeekOfYear","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death","GSV_workout_L1","SP_L1","NCases_L1","NDeaths_L1","Unemplyment_claims_L1","Recreation_L1","Grocery_L1","Transit_L1","Parks_L1","Workplace_L1","Residential_L1","Mobility_index_L1","Mobility_index_excl_Mobility_L1","Drug_death_L1","GSV_workout_L2","SP_L2","NCases_L2","NDeaths_L2","Unemplyment_claims_L2","Recreation_L2","Grocery_L2","Transit_L2","Parks_L2","Workplace_L2","Residential_L2","Mobility_index_L2","Mobility_index_excl_Mobility_L2","Drug_death_L2"
"366","Illinois","30",89,60,100,62,82,78.6,59,-0.011930126178123,9916,102,25.274,-11.8571428571429,-0.857142857142857,-28,108.142857142857,-30.2857142857143,7.57142857142857,7.45238095238095,-12.6857142857143,3443,67,0.0186957391978784,7702,100,33.23,-12.2857142857143,-1.28571428571429,-28.7142857142857,95.2857142857143,-31.1428571428571,8,4.97619047619048,-13.0857142857143,3443,72,0.0165960856129106,6675,158,36.435,-11.5714285714286,0.428571428571429,-26.5714285714286,98.8571428571429,-31.1428571428571,8,6.33333333333333,-12.1714285714286,3443
"367","Illinois","31",88,58,81,50,89,73.2,62,0.0273641888616846,10558,124,22.934,-11.5714285714286,-1.57142857142857,-28.7142857142857,102,-30.8571428571429,7.85714285714286,6.19047619047619,-12.9714285714286,3484,59,-0.011930126178123,9916,102,25.274,-11.8571428571429,-0.857142857142857,-28,108.142857142857,-30.2857142857143,7.57142857142857,7.45238095238095,-12.6857142857143,3443,67,0.0186957391978784,7702,100,33.23,-12.2857142857143,-1.28571428571429,-28.7142857142857,95.2857142857143,-31.1428571428571,8,4.97619047619048,-13.0857142857143,3443
"368","Illinois","32",81,56,81,46,75,67.8,56,0.00822014752715093,12156,131,22.406,-10.4285714285714,0,-27.7142857142857,118.857142857143,-30.1428571428571,7.42857142857143,9.66666666666667,-12.1714285714286,3484,62,0.0273641888616846,10558,124,22.934,-11.5714285714286,-1.57142857142857,-28.7142857142857,102,-30.8571428571429,7.85714285714286,6.19047619047619,-12.9714285714286,3484,59,-0.011930126178123,9916,102,25.274,-11.8571428571429,-0.857142857142857,-28,108.142857142857,-30.2857142857143,7.57142857142857,7.45238095238095,-12.6857142857143,3443
"369","Illinois","33",83,60,73,49,78,68.6,60,0.0168251997036318,12033,110,26.262,-9.85714285714286,-1.28571428571429,-29,103.714285714286,-30.8571428571429,6.57142857142857,6.54761904761905,-12.8857142857143,3484,56,0.00822014752715093,12156,131,22.406,-10.4285714285714,0,-27.7142857142857,118.857142857143,-30.1428571428571,7.42857142857143,9.66666666666667,-12.1714285714286,3484,62,0.0273641888616846,10558,124,22.934,-11.5714285714286,-1.57142857142857,-28.7142857142857,102,-30.8571428571429,7.85714285714286,6.19047619047619,-12.9714285714286,3484
"370","Illinois","34",89,51,96,71,84,78.2,61,0.0158830366572461,14182,134,26.194,-10.7142857142857,-1.42857142857143,-29.1428571428571,105.571428571429,-29.4285714285714,6.85714285714286,6.95238095238095,-12.7714285714286,3484,60,0.0168251997036318,12033,110,26.262,-9.85714285714286,-1.28571428571429,-29,103.714285714286,-30.8571428571429,6.57142857142857,6.54761904761905,-12.8857142857143,3484,56,0.00822014752715093,12156,131,22.406,-10.4285714285714,0,-27.7142857142857,118.857142857143,-30.1428571428571,7.42857142857143,9.66666666666667,-12.1714285714286,3484
"371","Illinois","35",91,61,66,56,72,69.2,54,0.0241112550165234,13462,139,25.478,-12.7142857142857,-1.85714285714286,-29.8571428571429,93.8571428571429,-28.4285714285714,7.28571428571429,4.71428571428572,-13.1142857142857,3484,61,0.0158830366572461,14182,134,26.194,-10.7142857142857,-1.42857142857143,-29.1428571428571,105.571428571429,-29.4285714285714,6.85714285714286,6.95238095238095,-12.7714285714286,3484,60,0.0168251997036318,12033,110,26.262,-9.85714285714286,-1.28571428571429,-29,103.714285714286,-30.8571428571429,6.57142857142857,6.54761904761905,-12.8857142857143,3484
"372","Illinois","36",80,61,72,100,84,79.4,57,-0.055239391490508,16451,162,27.384,-11.7142857142857,0.571428571428571,-29.1428571428571,93.4285714285714,-29.8571428571429,6.57142857142857,4.97619047619048,-12.7142857142857,3520,54,0.0241112550165234,13462,139,25.478,-12.7142857142857,-1.85714285714286,-29.8571428571429,93.8571428571429,-28.4285714285714,7.28571428571429,4.71428571428572,-13.1142857142857,3484,61,0.0158830366572461,14182,134,26.194,-10.7142857142857,-1.42857142857143,-29.1428571428571,105.571428571429,-29.4285714285714,6.85714285714286,6.95238095238095,-12.7714285714286,3484
"373","Illinois","37",73,63,43,68,77,64.8,62,0.0208173261621205,11958,151,25.976,-15.5714285714286,-2.85714285714286,-33.7142857142857,69.5714285714286,-33.8571428571429,8.85714285714286,-1.26190476190476,-15.4285714285714,3520,57,-0.055239391490508,16451,162,27.384,-11.7142857142857,0.571428571428571,-29.1428571428571,93.4285714285714,-29.8571428571429,6.57142857142857,4.97619047619048,-12.7142857142857,3520,54,0.0241112550165234,13462,139,25.478,-12.7142857142857,-1.85714285714286,-29.8571428571429,93.8571428571429,-28.4285714285714,7.28571428571429,4.71428571428572,-13.1142857142857,3484
"374","Illinois","38",80,67,48,49,86,66,62,-0.0251764083264729,12990,145,29.39,-11.4285714285714,-2.42857142857143,-30.1428571428571,98.7142857142857,-25.8571428571429,6.42857142857143,5.88095238095238,-12.6857142857143,3520,62,0.0208173261621205,11958,151,25.976,-15.5714285714286,-2.85714285714286,-33.7142857142857,69.5714285714286,-33.8571428571429,8.85714285714286,-1.26190476190476,-15.4285714285714,3520,57,-0.055239391490508,16451,162,27.384,-11.7142857142857,0.571428571428571,-29.1428571428571,93.4285714285714,-29.8571428571429,6.57142857142857,4.97619047619048,-12.7142857142857,3520
"375","Illinois","39",73,53,69,51,84,66,63,0.00600198457580435,13963,159,36.267,-12.5714285714286,-2.71428571428571,-31.2857142857143,81.4285714285714,-25.4285714285714,6.71428571428571,2.69047619047619,-13.0571428571429,3520,62,-0.0251764083264729,12990,145,29.39,-11.4285714285714,-2.42857142857143,-30.1428571428571,98.7142857142857,-25.8571428571429,6.42857142857143,5.88095238095238,-12.6857142857143,3520,62,0.0208173261621205,11958,151,25.976,-15.5714285714286,-2.85714285714286,-33.7142857142857,69.5714285714286,-33.8571428571429,8.85714285714286,-1.26190476190476,-15.4285714285714,3520
"376","Illinois","40",68,59,74,62,87,70,63,0.00764509949122612,13861,195,47.528,-13.5714285714286,-1,-32.4285714285714,37.8571428571429,-25.5714285714286,7.42857142857143,-4.54761904761905,-13.0285714285714,3537,63,0.00600198457580435,13963,159,36.267,-12.5714285714286,-2.71428571428571,-31.2857142857143,81.4285714285714,-25.4285714285714,6.71428571428571,2.69047619047619,-13.0571428571429,3520,62,-0.0251764083264729,12990,145,29.39,-11.4285714285714,-2.42857142857143,-30.1428571428571,98.7142857142857,-25.8571428571429,6.42857142857143,5.88095238095238,-12.6857142857143,3520
"377","Illinois","41",90,67,70,49,93,73.8,54,0.0449156047212561,17908,190,46.948,-13.7142857142857,-1.85714285714286,-31.1428571428571,79.4285714285714,-25.2857142857143,6.42857142857143,2.30952380952381,-13.1142857142857,3537,63,0.00764509949122612,13861,195,47.528,-13.5714285714286,-1,-32.4285714285714,37.8571428571429,-25.5714285714286,7.42857142857143,-4.54761904761905,-13.0285714285714,3537,63,0.00600198457580435,13963,159,36.267,-12.5714285714286,-2.71428571428571,-31.2857142857143,81.4285714285714,-25.4285714285714,6.71428571428571,2.69047619047619,-13.0571428571429,3520
"378","Illinois","42",85,66,91,54,73,73.8,65,-0.0195932151267252,25447,244,53.138,-16,-3.57142857142857,-32.2857142857143,33,-27,8,-6.30952380952381,-14.1714285714286,3537,54,0.0449156047212561,17908,190,46.948,-13.7142857142857,-1.85714285714286,-31.1428571428571,79.4285714285714,-25.2857142857143,6.42857142857143,2.30952380952381,-13.1142857142857,3537,63,0.00764509949122612,13861,195,47.528,-13.5714285714286,-1,-32.4285714285714,37.8571428571429,-25.5714285714286,7.42857142857143,-4.54761904761905,-13.0285714285714,3537
"379","Illinois","43",77,68,80,60,77,72.4,59,-0.0152303724528916,31334,301,73.515,-17.8571428571429,-4.57142857142857,-33.5714285714286,18.8571428571429,-25.8571428571429,8.85714285714286,-9.02380952380952,-14.6,3537,65,-0.0195932151267252,25447,244,53.138,-16,-3.57142857142857,-32.2857142857143,33,-27,8,-6.30952380952381,-14.1714285714286,3537,54,0.0449156047212561,17908,190,46.948,-13.7142857142857,-1.85714285714286,-31.1428571428571,79.4285714285714,-25.2857142857143,6.42857142857143,2.30952380952381,-13.1142857142857,3537
"380","Illinois","44",74,56,49,42,75,59.2,50,-0.00634680948954192,44570,300,67.381,-19.4285714285714,-2.42857142857143,-35.2857142857143,8.71428571428571,-26.7142857142857,9,-11.0238095238095,-14.9714285714286,3576,59,-0.0152303724528916,31334,301,73.515,-17.8571428571429,-4.57142857142857,-33.5714285714286,18.8571428571429,-25.8571428571429,8.85714285714286,-9.02380952380952,-14.6,3537,65,-0.0195932151267252,25447,244,53.138,-16,-3.57142857142857,-32.2857142857143,33,-27,8,-6.30952380952381,-14.1714285714286,3537
"381","Illinois","45",89,77,59,43,63,66.2,60,0.0523483598285627,64448,463,46.8,-19,-4.14285714285714,-35.7142857142857,51.1428571428571,-27.4285714285714,9.28571428571429,-4.30952380952381,-15.4,3576,50,-0.00634680948954192,44570,300,67.381,-19.4285714285714,-2.42857142857143,-35.2857142857143,8.71428571428571,-26.7142857142857,9,-11.0238095238095,-14.9714285714286,3576,59,-0.0152303724528916,31334,301,73.515,-17.8571428571429,-4.57142857142857,-33.5714285714286,18.8571428571429,-25.8571428571429,8.85714285714286,-9.02380952380952,-14.6,3537
"382","Illinois","46",85,81,61,49,84,72,62,0.0180508978911474,85629,624,65.596,-23.5714285714286,-5.71428571428571,-40.8571428571429,-3.14285714285714,-29.2857142857143,11.1428571428571,-15.2380952380952,-17.6571428571429,3576,60,0.0523483598285627,64448,463,46.8,-19,-4.14285714285714,-35.7142857142857,51.1428571428571,-27.4285714285714,9.28571428571429,-4.30952380952381,-15.4,3576,50,-0.00634680948954192,44570,300,67.381,-19.4285714285714,-2.42857142857143,-35.2857142857143,8.71428571428571,-26.7142857142857,9,-11.0238095238095,-14.9714285714286,3576
"383","Illinois","47",86,50,48,41,66,58.2,55,0.00716990854765015,82682,889,74.131,-25,-5.42857142857143,-40.2857142857143,-1.71428571428571,-28.8571428571429,11.1428571428571,-15.0238095238095,-17.6857142857143,3576,62,0.0180508978911474,85629,624,65.596,-23.5714285714286,-5.71428571428571,-40.8571428571429,-3.14285714285714,-29.2857142857143,11.1428571428571,-15.2380952380952,-17.6571428571429,3576,60,0.0523483598285627,64448,463,46.8,-19,-4.14285714285714,-35.7142857142857,51.1428571428571,-27.4285714285714,9.28571428571429,-4.30952380952381,-15.4,3576
"384","Illinois","48",83,61,64,55,84,69.4,67,0.00743795060254551,63816,831,107.616,-29.2857142857143,-5.14285714285714,-46,-11.1428571428571,-42.5714285714286,14.7142857142857,-19.9047619047619,-21.6571428571429,3576,55,0.00716990854765015,82682,889,74.131,-25,-5.42857142857143,-40.2857142857143,-1.71428571428571,-28.8571428571429,11.1428571428571,-15.0238095238095,-17.6857142857143,3576,62,0.0180508978911474,85629,624,65.596,-23.5714285714286,-5.71428571428571,-40.8571428571429,-3.14285714285714,-29.2857142857143,11.1428571428571,-15.2380952380952,-17.6571428571429,3576
"385","Illinois","49",84,63,53,43,89,66.4,66,0.010867042553482,67459,1234,138.359,-23.8571428571429,-6.28571428571429,-41.5714285714286,-12.2857142857143,-28.8571428571429,11.7142857142857,-16.8571428571429,-17.7714285714286,3530,67,0.00743795060254551,63816,831,107.616,-29.2857142857143,-5.14285714285714,-46,-11.1428571428571,-42.5714285714286,14.7142857142857,-19.9047619047619,-21.6571428571429,3576,55,0.00716990854765015,82682,889,74.131,-25,-5.42857142857143,-40.2857142857143,-1.71428571428571,-28.8571428571429,11.1428571428571,-15.0238095238095,-17.6857142857143,3576
"386","Illinois","50",85,69,66,32,81,66.6,77,-0.00206090890674593,61331,1223,145.054,-24.1428571428571,-5.28571428571429,-42,-12.8571428571429,-28.1428571428571,11.4285714285714,-16.8333333333333,-17.6285714285714,3530,66,0.010867042553482,67459,1234,138.359,-23.8571428571429,-6.28571428571429,-41.5714285714286,-12.2857142857143,-28.8571428571429,11.7142857142857,-16.8571428571429,-17.7714285714286,3530,67,0.00743795060254551,63816,831,107.616,-29.2857142857143,-5.14285714285714,-46,-11.1428571428571,-42.5714285714286,14.7142857142857,-19.9047619047619,-21.6571428571429,3576
"387","Illinois","51",65,42,62,48,56,54.6,54,-0.0019920857896075,51466,1068,110.486,-21,-2.57142857142857,-38.2857142857143,-16.5714285714286,-27.8571428571429,11,-15.8809523809524,-15.7428571428571,3530,77,-0.00206090890674593,61331,1223,145.054,-24.1428571428571,-5.28571428571429,-42,-12.8571428571429,-28.1428571428571,11.4285714285714,-16.8333333333333,-17.6285714285714,3530,66,0.010867042553482,67459,1234,138.359,-23.8571428571429,-6.28571428571429,-41.5714285714286,-12.2857142857143,-28.8571428571429,11.7142857142857,-16.8571428571429,-17.7714285714286,3530
"388","Indiana","09",82,98,80,38,83,76.2,73,-0.0399078067009568,0,0,2.223,7.85714285714286,3.57142857142857,7.28571428571429,14.8571428571429,1.28571428571429,-0.285714285714286,5.76190476190476,3.94285714285714,1799,77,-0.0718276468790519,0,0,2.276,5.57142857142857,0.857142857142857,6,24.7142857142857,0.142857142857143,0,6.21428571428571,2.51428571428571,1791,80,0.00373464373464372,0,0,2.979,8.5,3.5,6,25,0.5,-1,7.08333333333333,3.5,1791
"389","Indiana","10",68,93,67,23,80,66.2,59,-0.0403346906974498,2,0,2.596,12.4285714285714,8,10.5714285714286,54.7142857142857,2.42857142857143,-1.14285714285714,14.5,6.45714285714286,1799,73,-0.0399078067009568,0,0,2.223,7.85714285714286,3.57142857142857,7.28571428571429,14.8571428571429,1.28571428571429,-0.285714285714286,5.76190476190476,3.94285714285714,1799,77,-0.0718276468790519,0,0,2.276,5.57142857142857,0.857142857142857,6,24.7142857142857,0.142857142857143,0,6.21428571428571,2.51428571428571,1791
"390","Indiana","11",75,69,31,27,74,55.2,79,-0.122488489815178,17,0,59.755,2.71428571428571,14,3.85714285714286,24,-1.42857142857143,1,7.35714285714286,4.02857142857143,1799,59,-0.0403346906974498,2,0,2.596,12.4285714285714,8,10.5714285714286,54.7142857142857,2.42857142857143,-1.14285714285714,14.5,6.45714285714286,1799,73,-0.0399078067009568,0,0,2.223,7.85714285714286,3.57142857142857,7.28571428571429,14.8571428571429,1.28571428571429,-0.285714285714286,5.76190476190476,3.94285714285714,1799
"391","Indiana","12",67,74,43,35,76,59,90,-0.032366093492383,182,21,139.174,-28,8.71428571428571,-11.7142857142857,9.42857142857143,-24,10.2857142857143,-5.88095238095238,-8.94285714285714,1799,79,-0.122488489815178,17,0,59.755,2.71428571428571,14,3.85714285714286,24,-1.42857142857143,1,7.35714285714286,4.02857142857143,1799,59,-0.0403346906974498,2,0,2.596,12.4285714285714,8,10.5714285714286,54.7142857142857,2.42857142857143,-1.14285714285714,14.5,6.45714285714286,1799
"392","Indiana","13",69,59,43,45,56,54.4,100,0.0560856116665918,1313,63,127.01,-42,-14.7142857142857,-26.7142857142857,26.1428571428571,-40.2857142857143,16.4285714285714,-13.5238095238095,-21.4571428571429,1799,90,-0.032366093492383,182,21,139.174,-28,8.71428571428571,-11.7142857142857,9.42857142857143,-24,10.2857142857143,-5.88095238095238,-8.94285714285714,1799,79,-0.122488489815178,17,0,59.755,2.71428571428571,14,3.85714285714286,24,-1.42857142857143,1,7.35714285714286,4.02857142857143,1799
"393","Indiana","14",69,84,59,30,57,59.8,83,0.0289484986013254,2897,187,113.755,-39.7142857142857,-13.4285714285714,-27.8571428571429,44.7142857142857,-44.1428571428571,16.8571428571429,-10.5952380952381,-21.6571428571429,1879,100,0.0560856116665918,1313,63,127.01,-42,-14.7142857142857,-26.7142857142857,26.1428571428571,-40.2857142857143,16.4285714285714,-13.5238095238095,-21.4571428571429,1799,90,-0.032366093492383,182,21,139.174,-28,8.71428571428571,-11.7142857142857,9.42857142857143,-24,10.2857142857143,-5.88095238095238,-8.94285714285714,1799
"394","Indiana","15",59,77,52,33,55,55.2,85,0.0701847402243355,3517,241,72.756,-40.5714285714286,-13,-29.2857142857143,48.4285714285714,-46.5714285714286,17.1428571428571,-10.6428571428571,-22.4571428571429,1879,83,0.0289484986013254,2897,187,113.755,-39.7142857142857,-13.4285714285714,-27.8571428571429,44.7142857142857,-44.1428571428571,16.8571428571429,-10.5952380952381,-21.6571428571429,1879,100,0.0560856116665918,1313,63,127.01,-42,-14.7142857142857,-26.7142857142857,26.1428571428571,-40.2857142857143,16.4285714285714,-13.5238095238095,-21.4571428571429,1799
"395","Indiana","16",74,80,77,31,63,65,94,-0.0384742415831009,3282,285,55.774,-35.5714285714286,-12,-27.8571428571429,21,-42.5714285714286,17,-13.3333333333333,-20.2,1879,85,0.0701847402243355,3517,241,72.756,-40.5714285714286,-13,-29.2857142857143,48.4285714285714,-46.5714285714286,17.1428571428571,-10.6428571428571,-22.4571428571429,1879,83,0.0289484986013254,2897,187,113.755,-39.7142857142857,-13.4285714285714,-27.8571428571429,44.7142857142857,-44.1428571428571,16.8571428571429,-10.5952380952381,-21.6571428571429,1879
"396","Indiana","17",64,65,79,53,70,66.2,89,0.0463465080246733,3802,313,42.29,-30.7142857142857,-9,-23.5714285714286,52.4285714285714,-41.7142857142857,15.4285714285714,-6.19047619047619,-17.9142857142857,1879,94,-0.0384742415831009,3282,285,55.774,-35.5714285714286,-12,-27.8571428571429,21,-42.5714285714286,17,-13.3333333333333,-20.2,1879,85,0.0701847402243355,3517,241,72.756,-40.5714285714286,-13,-29.2857142857143,48.4285714285714,-46.5714285714286,17.1428571428571,-10.6428571428571,-22.4571428571429,1879
"397","Indiana","18",78,83,25,31,65,56.4,78,0.001763643792847,4921,301,29.668,-24.1428571428571,-2.42857142857143,-16.7142857142857,84.7142857142857,-39.4285714285714,13.2857142857143,2.54761904761905,-13.8857142857143,1986,89,0.0463465080246733,3802,313,42.29,-30.7142857142857,-9,-23.5714285714286,52.4285714285714,-41.7142857142857,15.4285714285714,-6.19047619047619,-17.9142857142857,1879,94,-0.0384742415831009,3282,285,55.774,-35.5714285714286,-12,-27.8571428571429,21,-42.5714285714286,17,-13.3333333333333,-20.2,1879
"398","Indiana","19",81,85,38,42,65,62.2,65,0.000585684204654738,4193,267,29.436,-20.2857142857143,3.71428571428571,-14.5714285714286,59.5714285714286,-35.5714285714286,12.8571428571429,0.952380952380953,-10.7714285714286,1986,78,0.001763643792847,4921,301,29.668,-24.1428571428571,-2.42857142857143,-16.7142857142857,84.7142857142857,-39.4285714285714,13.2857142857143,2.54761904761905,-13.8857142857143,1986,89,0.0463465080246733,3802,313,42.29,-30.7142857142857,-9,-23.5714285714286,52.4285714285714,-41.7142857142857,15.4285714285714,-6.19047619047619,-17.9142857142857,1879
"399","Indiana","20",73,67,38,37,58,54.6,93,0.0184034117040403,3652,258,25.523,-16.1428571428571,-0.714285714285714,-12.1428571428571,69.4285714285714,-32.1428571428571,11.7142857142857,3.33333333333333,-9.88571428571429,1986,65,0.000585684204654738,4193,267,29.436,-20.2857142857143,3.71428571428571,-14.5714285714286,59.5714285714286,-35.5714285714286,12.8571428571429,0.952380952380953,-10.7714285714286,1986,78,0.001763643792847,4921,301,29.668,-24.1428571428571,-2.42857142857143,-16.7142857142857,84.7142857142857,-39.4285714285714,13.2857142857143,2.54761904761905,-13.8857142857143,1986
"400","Indiana","21",70,42,55,26,63,51.2,82,0.0235482083108103,3598,212,22.914,-9.71428571428571,4.42857142857143,-5.42857142857143,114.428571428571,-30.7142857142857,9.42857142857143,13.7380952380952,-6.4,1986,93,0.0184034117040403,3652,258,25.523,-16.1428571428571,-0.714285714285714,-12.1428571428571,69.4285714285714,-32.1428571428571,11.7142857142857,3.33333333333333,-9.88571428571429,1986,65,0.000585684204654738,4193,267,29.436,-20.2857142857143,3.71428571428571,-14.5714285714286,59.5714285714286,-35.5714285714286,12.8571428571429,0.952380952380953,-10.7714285714286,1986
